"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"01/01/2020","AQS","010030010","1","11.6","ug/m3 LC","56","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/04/2020","AQS","010030010","1","3.2","ug/m3 LC","18","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/07/2020","AQS","010030010","1","3.3","ug/m3 LC","18","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/10/2020","AQS","010030010","1","9.3","ug/m3 LC","51","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/13/2020","AQS","010030010","1","6.9","ug/m3 LC","38","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/16/2020","AQS","010030010","1","3.7","ug/m3 LC","21","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/19/2020","AQS","010030010","1","2.4","ug/m3 LC","13","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/22/2020","AQS","010030010","1","9.2","ug/m3 LC","51","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/25/2020","AQS","010030010","1","4.1","ug/m3 LC","23","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/28/2020","AQS","010030010","1","4.8","ug/m3 LC","27","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"01/31/2020","AQS","010030010","1","7.2","ug/m3 LC","40","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"02/03/2020","AQS","010030010","1","3.9","ug/m3 LC","22","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"02/06/2020","AQS","010030010","1","5","ug/m3 LC","28","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"02/09/2020","AQS","010030010","1","5.8","ug/m3 LC","32","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"02/12/2020","AQS","010030010","1","7.4","ug/m3 LC","41","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"02/15/2020","AQS","010030010","1","6.9","ug/m3 LC","38","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"02/18/2020","AQS","010030010","1","4.1","ug/m3 LC","23","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"02/21/2020","AQS","010030010","1","3.5","ug/m3 LC","19","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"02/24/2020","AQS","010030010","1","4.7","ug/m3 LC","26","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"02/27/2020","AQS","010030010","1","3.9","ug/m3 LC","22","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/01/2020","AQS","010030010","1","5.2","ug/m3 LC","29","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/04/2020","AQS","010030010","1","3","ug/m3 LC","17","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/07/2020","AQS","010030010","1","6.5","ug/m3 LC","36","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/10/2020","AQS","010030010","1","6.7","ug/m3 LC","37","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/13/2020","AQS","010030010","1","4.8","ug/m3 LC","27","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/16/2020","AQS","010030010","1","9.5","ug/m3 LC","52","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/19/2020","AQS","010030010","1","6.2","ug/m3 LC","34","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/22/2020","AQS","010030010","1","7.7","ug/m3 LC","43","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/25/2020","AQS","010030010","1","11.8","ug/m3 LC","56","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/28/2020","AQS","010030010","1","14.7","ug/m3 LC","61","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"03/31/2020","AQS","010030010","1","8.2","ug/m3 LC","46","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"04/03/2020","AQS","010030010","1","10.6","ug/m3 LC","54","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"04/06/2020","AQS","010030010","1","10","ug/m3 LC","53","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"04/09/2020","AQS","010030010","1","17.2","ug/m3 LC","66","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"04/12/2020","AQS","010030010","1","17.7","ug/m3 LC","67","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"04/15/2020","AQS","010030010","1","6.5","ug/m3 LC","36","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"04/18/2020","AQS","010030010","1","7.8","ug/m3 LC","43","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"04/21/2020","AQS","010030010","1","6.3","ug/m3 LC","35","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"04/24/2020","AQS","010030010","1","8.8","ug/m3 LC","49","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"04/27/2020","AQS","010030010","1","3.8","ug/m3 LC","21","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"04/30/2020","AQS","010030010","1","4.5","ug/m3 LC","25","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"05/03/2020","AQS","010030010","1","4.6","ug/m3 LC","26","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"05/06/2020","AQS","010030010","1","6","ug/m3 LC","33","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"05/09/2020","AQS","010030010","1","3.9","ug/m3 LC","22","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"05/12/2020","AQS","010030010","1","6.6","ug/m3 LC","37","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"05/15/2020","AQS","010030010","1","5.6","ug/m3 LC","31","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"05/18/2020","AQS","010030010","1","3.6","ug/m3 LC","20","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"05/21/2020","AQS","010030010","1","5.2","ug/m3 LC","29","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"05/24/2020","AQS","010030010","1","7","ug/m3 LC","39","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"05/27/2020","AQS","010030010","1","3.5","ug/m3 LC","19","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"05/30/2020","AQS","010030010","1","8.9","ug/m3 LC","49","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"06/02/2020","AQS","010030010","1","10.7","ug/m3 LC","54","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"06/05/2020","AQS","010030010","1","4.4","ug/m3 LC","24","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"06/08/2020","AQS","010030010","1","8.5","ug/m3 LC","47","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"06/11/2020","AQS","010030010","1","5.7","ug/m3 LC","32","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"06/14/2020","AQS","010030010","1","8.7","ug/m3 LC","48","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"06/17/2020","AQS","010030010","1","8.7","ug/m3 LC","48","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"06/20/2020","AQS","010030010","1","7.6","ug/m3 LC","42","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"06/23/2020","AQS","010030010","1","6.5","ug/m3 LC","36","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"06/26/2020","AQS","010030010","1","11.9","ug/m3 LC","56","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"06/29/2020","AQS","010030010","1","11.6","ug/m3 LC","56","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/02/2020","AQS","010030010","1","12.9","ug/m3 LC","58","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/05/2020","AQS","010030010","1","9.6","ug/m3 LC","52","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/08/2020","AQS","010030010","1","9.2","ug/m3 LC","51","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/11/2020","AQS","010030010","1","11","ug/m3 LC","55","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/14/2020","AQS","010030010","1","10","ug/m3 LC","53","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/17/2020","AQS","010030010","1","8.7","ug/m3 LC","48","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/20/2020","AQS","010030010","1","4.6","ug/m3 LC","26","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/23/2020","AQS","010030010","1","2.8","ug/m3 LC","16","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/26/2020","AQS","010030010","1","4.5","ug/m3 LC","25","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"07/29/2020","AQS","010030010","1","10.4","ug/m3 LC","53","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/01/2020","AQS","010030010","1","13.4","ug/m3 LC","59","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/04/2020","AQS","010030010","1","10.2","ug/m3 LC","53","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/07/2020","AQS","010030010","1","12.8","ug/m3 LC","58","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/10/2020","AQS","010030010","1","10.5","ug/m3 LC","54","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/13/2020","AQS","010030010","1","7.7","ug/m3 LC","43","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/16/2020","AQS","010030010","1","10.5","ug/m3 LC","54","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/19/2020","AQS","010030010","1","10.3","ug/m3 LC","53","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/22/2020","AQS","010030010","1","5","ug/m3 LC","28","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/25/2020","AQS","010030010","1","8.1","ug/m3 LC","45","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/28/2020","AQS","010030010","1","8.4","ug/m3 LC","47","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"08/31/2020","AQS","010030010","1","5.9","ug/m3 LC","33","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/03/2020","AQS","010030010","1","16.7","ug/m3 LC","65","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/06/2020","AQS","010030010","1","9.4","ug/m3 LC","52","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/09/2020","AQS","010030010","1","8.6","ug/m3 LC","48","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"09/12/2020","AQS","010030010","1","4","ug/m3 LC","22","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/03/2020","AQS","010030010","1","6.8","ug/m3 LC","38","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
"10/06/2020","AQS","010030010","1","12.3","ug/m3 LC","57","FAIRHOPE, Alabama","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","19300","Daphne-Fairhope-Foley, AL","01","Alabama","003","Baldwin","30.4974780008256","-87.880258"
